"Ruta","Pop","X","Y","KNKOD","KNNAMN"
46380004153000,3,541083,6692418,2082,"Ster"
45750003754000,11,449168,6298418,781,"Ljungby"
48160004814000,49,767399,7342684,2582,"Boden"
47410004083000,27,638417,6615351,305,"Hbo"
47010004254000,13,611225,6789023,2182,"Sderhamn"
45040003920000,13,390540,6469155,1494,"Lidkping"
47500004525000,7,680150,7056989,2284,"rnskldsvik"
46250004069000,6,521940,6609392,1885,"Lindesberg"
45610004234000,3,470572,6778841,2062,"Mora"
44930003701000,32,363637,6251319,1278,"Bstad"
45860004453000,10,511947,6996220,2305,"Brcke"
46200003957000,1,508738,6497881,583,"Motala"
46940004360000,24,612167,6895554,2132,"Nordanstig"
46460004037000,12,540483,6575957,1984,"Arboga"
45020003673000,641,370590,6222740,1277,"storp"
46750003754000,9,548814,6291445,881,"Nybro"
47120004074000,6,608889,6608346,381,"Enkping"
44420004078000,20,340557,6631494,1730,"Eda"
44680004081000,12,366645,6632595,1784,"Arvika"
44870003869000,19,369871,6419446,1442,"Vrgrda"
48410004749000,28,787283,7275756,2581,"Pite"
46620004257000,5,572676,6794721,2183,"Bollns"
45050003913000,5,391022,6462093,1470,"Vara"
45460003693000,5,415878,6239592,1293,"Hssleholm"
45990004213000,46,506769,6755141,2031,"Rttvik"
45180003939000,24,405875,6487127,1471,"Gtene"
46850003869000,6,567068,6405508,883,"Vstervik"
45600003802000,10,437696,6347374,617,"Gnosj"
45630003851000,3,444244,6396070,680,"Jnkping"
47750004053000,12109,670081,6583066,184,"Solna"
47750004038000,3444,668989,6568082,126,"Huddinge"
47130004176000,5,617387,6710209,2180,"Gvle"
46790003853000,5,559933,6389954,884,"Vimmerby"
45020004082000,6,400541,6631131,1766,"Sunne"
48340004592000,1,768571,7118606,2480,"Ume"
44480003996000,37,340412,6549110,1460,"Bengtsfors"
48200004118000,7,719640,6644985,188,"Norrtlje"
45480004002000,1,440377,6547907,1447,"Gullspng"
44900003821000,4,369350,6371308,1463,"Mark"
44660004017000,4,359886,6568785,1785,"Sffle"
45980003839000,1,478232,6381628,682,"Nssj"
46280003843000,2,508404,6383520,686,"Eksj"
43870003988000,7,279099,6545580,1486,"Strmstad"
45140003689000,25,383700,6237857,1292,"ngelholm"
45350003649000,53,401758,6196467,1285,"Eslv"
45140003851000,1,395443,6399546,1491,"Ulricehamn"
46710003895000,3,555006,6432429,513,"Kinda"
44710004499000,6,401396,7050648,2321,"re"
45920004198000,24,498691,6740639,2029,"Leksand"
46660003929000,10,552497,6466717,561,"tvidaberg"
46620003954000,15,550336,6491955,581,"Norrkping"
44580003789000,76,335140,6341651,1383,"Varberg"
45890003705000,20,459592,6248547,1273,"Osby"
45740003985000,6,465001,6529082,1860,"Lax"
47170004058000,2,612694,6592018,486,"Strngns"
44930003843000,357,373944,6393058,1490,"Bors"
48390003882000,13,721493,6407978,980,"Gotland"
46640004052000,22,559499,6589686,1960,"Kungsr"
45160003640000,4,382176,6188825,1261,"Kvlinge"
46710004005000,11,563022,6542257,483,"Katrineholm"
45630003981000,3,453758,6525867,1447,"Gullspng"
45440003840000,1,424520,6386434,680,"Jnkping"
46570004446000,19,581882,6984212,2303,"Ragunda"
46380003911000,6,523303,6450696,580,"Linkping"
44840003907000,9,369672,6457607,1445,"Essunga"
44910004005000,3,383874,6554988,1785,"Sffle"
46280003757000,9,502193,6297703,780,"Vxj"
44440004035000,2,339334,6588372,1765,"rjng"
44860003926000,27,373061,6476438,1444,"Grstorp"
45320004123000,3,433436,6669947,1783,"Hagfors"
44810004072000,14,378905,6622657,1784,"Arvika"
48270003871000,21,708736,6397806,980,"Gotland"
46940004297000,2,607464,6832516,2184,"Hudiksvall"
46530003718000,2,524306,6257055,1081,"Ronneby"
46070003773000,4,482422,6315133,780,"Vxj"
45510003684000,10,420215,6230261,1293,"Hssleholm"
47860004931000,8,746580,7462300,2523,"Gllivare"
48240004101000,26,722385,6627727,188,"Norrtlje"
46090003847000,34,489769,6388841,686,"Eksj"
44340003919000,2544,320771,6473203,1485,"Uddevalla"
45090003924000,25,395812,6472791,1495,"Skara"
46280004048000,7,523378,6588203,1880,"rebro"
46660003705000,6,536332,6243186,1080,"Karlskrona"
45630004022000,458,456780,6566817,1781,"Kristinehamn"
46110003916000,4,496781,6457577,560,"Boxholm"
46120003691000,8,481509,6232973,1082,"Karlshamn"
45750003679000,656,443774,6223588,1256,"stra Ginge"
47170004023000,3,610135,6557058,461,"Gnesta"
44680003856000,4,349996,6407829,1441,"Lerum"
44680003881000,59,351830,6432793,1489,"Alingss"
46360003684000,12,504928,6224320,1081,"Ronneby"
44570003964000,3,346997,6516487,1461,"Mellerud"
47820004683000,1,723798,7213322,2417,"Norsj"
46330003930000,31,519709,6470014,580,"Linkping"
46630004621000,5,601109,7159172,2462,"Vilhelmina"
45370003688000,3,406550,6235237,1293,"Hssleholm"
47070003954000,7,595149,6488842,581,"Norrkping"
46590004107000,3,558572,6644983,1982,"Fagersta"
45430004438000,6,468136,6984280,2326,"Berg"
45410003721000,5,412911,6267883,767,"Markaryd"
48910004866000,1,845653,7390224,2513,"verkalix"
45200003705000,10,390832,6253399,1381,"Laholm"
46970004127000,2,597855,6662336,331,"Heby"
46170003970000,1,506702,6511072,583,"Motala"
46850004546000,1,617228,7082459,2284,"rnskldsvik"
47230003936000,6,609778,6469770,582,"Sderkping"
47260004436000,2,649643,6969450,2282,"Kramfors"
45440003698000,8,414245,6244722,1293,"Hssleholm"
46750003852000,4,555875,6389233,884,"Vimmerby"
44750004001000,25,367654,6552147,1492,"ml"
44040003908000,445,290085,6464397,1484,"Lysekil"
47090003825000,4,587803,6359940,882,"Oskarshamn"
45620003634000,9,427597,6179607,1265,"Sjbo"
46280004686000,7,571402,7226818,2421,"Storuman"
46210004188000,624,526777,6728596,2080,"Falun"
45500003737000,3,423032,6283214,781,"Ljungby"
46260004173000,80,530634,6713250,2080,"Falun"
45240003927000,6,410966,6474715,1495,"Skara"
47400004458000,21,665196,6990534,2282,"Kramfors"
46610004165000,3,564848,6702807,2083,"Hedemora"
47110003857000,4,592104,6391737,883,"Vstervik"
45140003898000,1,398882,6446471,1499,"Falkping"
46390004022000,15,532414,6561463,1880,"rebro"
45520003618000,4,416487,6164347,1265,"Sjbo"
45620004472000,5,489582,7016965,2380,"stersund"
44360003912000,25,322246,6466066,1485,"Uddevalla"
44620004373000,5,382775,6925112,2361,"Hrjedalen"
48220004084000,1,719155,6610872,188,"Norrtlje"
45920004503000,10,521707,7045877,2313,"Strmsund"
46280003849000,30,508839,6389508,686,"Eksj"
44760003881000,4,359796,6432218,1442,"Vrgrda"
45610004017000,6,454421,6561965,1781,"Kristinehamn"
44450003937000,12,333053,6490385,1487,"Vnersborg"
46650004131000,219,566313,6668548,2084,"Avesta"
47770004133000,33,677918,6662870,382,"sthammar"
47000003953000,9,588104,6488326,581,"Norrkping"
45020003987000,2,393489,6536215,1785,"Sffle"
46280003802000,3,505438,6342604,685,"Vetlanda"
45590003914000,1,444859,6459246,1497,"Hjo"
47240004093000,24,622227,6626505,381,"Enkping"
47450004005000,1,636706,6537162,461,"Gnesta"
46670004019000,1,560065,6556516,483,"Katrineholm"
44310003969000,4,321486,6523371,1438,"Dals-Ed"
44960003684000,270,365401,6234141,1292,"ngelholm"
44410003989000,2,332925,6542625,1438,"Dals-Ed"
46370003812000,3,515126,6351955,685,"Vetlanda"
45700003645000,10,436357,6190020,1290,"Kristianstad"
45510003912000,2,436748,6457816,1498,"Tidaholm"
47030004462000,17,628755,6997060,2282,"Kramfors"
46410004520000,15,571607,7059456,2283,"Sollefte"
44950003891000,12,379450,6440840,1466,"Herrljunga"
45330004057000,10,429520,6603922,1780,"Karlstad"
45190004089000,12,417972,6636902,1762,"Munkfors"
45790003785000,19,455393,6329071,683,"Vrnamo"
44720003779000,2,348360,6330666,1383,"Varberg"
45110003754000,1,385403,6302936,1380,"Halmstad"
47380004136000,1,639317,6668517,380,"Uppsala"
47860004105000,235,684831,6634279,188,"Norrtlje"
45530004775000,1,504048,7321502,2421,"Storuman"
45600003748000,15,433790,6293486,781,"Ljungby"
44960003670000,10,364394,6220171,1283,"Helsingborg"
45470003791000,463,423948,6337314,683,"Vrnamo"
44530004026000,3,347619,6578722,1765,"rjng"
45820003830000,4,461642,6373770,665,"Vaggeryd"
45670003862000,2294,449029,6406767,680,"Jnkping"
46710003921000,9,556895,6458384,561,"tvidaberg"
48270004543000,14,757961,7069923,2480,"Ume"
44930003839000,107,373652,6389064,1490,"Bors"
47440004093000,30,642136,6625138,380,"Uppsala"
44940004078000,2,392285,6627712,1766,"Sunne"
47060004384000,4,625884,6918752,2281,"Sundsvall"
46920004012000,14,584441,6547794,483,"Katrineholm"
45020003672000,38,370518,6221742,1277,"storp"
45190004250000,3,430039,6797863,2039,"lvdalen"
46410004314000,12,556065,6853203,2161,"Ljusdal"
44410004074000,6,339263,6627569,1730,"Eda"
45210003766000,10,396235,6314203,1315,"Hylte"
46740003726000,3,545809,6263581,834,"Torss"
45790003645000,1,445328,6189391,1290,"Kristianstad"
44740003853000,50,355752,6404403,1443,"Bollebygd"
46680003923000,7,554053,6460588,561,"tvidaberg"
47480004114000,24,647656,6645849,380,"Uppsala"
45280003705000,7,398804,6252834,1381,"Laholm"
45070003708000,18,378093,6257312,1381,"Laholm"
45440003904000,1,429193,6450326,1498,"Tidaholm"
45300003668000,6,398137,6215775,1276,"Klippan"
46480003705000,3,518392,6244434,1081,"Ronneby"
47670004016000,10,659419,6546650,192,"Nynshamn"
46160003834000,8,495798,6375377,685,"Vetlanda"
45930004018000,11,486339,6560698,1814,"Lekeberg"
45540003639000,6,419980,6185156,1266,"Hrby"
44670003804000,6,345199,6355982,1383,"Varberg"
44010003939000,3,289393,6495588,1435,"Tanum"
45200003660000,10,387596,6208498,1214,"Svalv"
44940003745000,592,367813,6295161,1380,"Halmstad"
48260004554000,10,757788,7081018,2480,"Ume"
46250004186000,32,530606,6726315,2080,"Falun"
46460003973000,105,535793,6512040,562,"Finspng"
48000004039000,32,693965,6567390,138,"Tyres"
46770004098000,3,575819,6634740,1981,"Sala"
47010004066000,85,597353,6601111,1980,"Vsters"
44360003915000,32,322467,6469062,1485,"Uddevalla"
47700004011000,16,662044,6541452,192,"Nynshamn"
47230004097000,1,621525,6630571,381,"Enkping"
46290004166000,16,533097,6706042,2081,"Borlnge"
46090004129000,34,510461,6670468,2085,"Ludvika"
46430004015000,8,535882,6554192,1880,"rebro"
46650003778000,25,540573,6316083,760,"Uppvidinge"
46070003786000,2,483360,6328105,780,"Vxj"
46060004559000,18,539867,7101002,2313,"Strmsund"
43930003970000,15,283731,6527150,1435,"Tanum"
44530004089000,6,352323,6641685,1730,"Eda"
46960003976000,3,585796,6511567,480,"Nykping"
45360003703000,18,406632,6250274,1257,"rkelljunga"
46240003812000,1,502175,6352862,685,"Vetlanda"
47260004042000,1,620484,6575418,486,"Strngns"
46040003756000,63,478207,6298381,780,"Vxj"
46410004137000,7,542882,6676217,2083,"Hedemora"
47440003985000,1,634255,6517257,480,"Nykping"
46260003816000,8,504457,6356714,685,"Vetlanda"
45430003695000,22,413032,6241799,1293,"Hssleholm"
44680004050000,26,364332,6601614,1784,"Arvika"
46780003744000,17,551086,6281261,881,"Nybro"
47510004901000,139,709658,7434413,2510,"Jokkmokk"
46760004346000,5,593236,6882786,2132,"Nordanstig"
45670003814000,4,445539,6358857,665,"Vaggeryd"
47740004061000,840,669669,6591126,163,"Sollentuna"
46310003864000,5,512915,6404270,512,"Ydre"
45880003721000,4,459745,6264580,765,"lmhult"
46500003688000,4,519169,6227337,1081,"Ronneby"
47140003789000,5,590196,6323674,861,"Mnsters"
47620004104000,4,660861,6634904,380,"Uppsala"
47770004044000,1666,671418,6573940,180,"Stockholm"
47500004507000,7,678799,7038950,2284,"rnskldsvik"
44680003836000,27,348532,6387859,1463,"Mark"
46770004154000,2,579949,6690702,2084,"Avesta"
45580003965000,7,447605,6510242,1473,"Treboda"
44650004060000,23,362093,6611826,1784,"Arvika"
48570004788000,153,806082,7313924,2582,"Boden"
44660004198000,3,373443,6749713,1737,"Torsby"
48390003893000,1,722283,6418960,980,"Gotland"
44320003975000,10,322927,6529293,1438,"Dals-Ed"
47390004491000,33,666677,7023660,2284,"rnskldsvik"
46710003965000,221,560100,6502313,581,"Norrkping"
46250004124000,4,526005,6664346,2061,"Smedjebacken"
47550004000000,1353,646302,6531487,488,"Trosa"
46840004737000,1,630779,7274124,2422,"Sorsele"
45620004035000,10,456745,6579874,1760,"Storfors"
46810003912000,2,566201,6448706,561,"tvidaberg"
43910003978000,7,282335,6535292,1486,"Strmstad"
45370003703000,4,407629,6250204,1257,"rkelljunga"
45930003915000,11,478785,6457844,509,"deshg"
49510004816000,11,901440,7336238,2583,"Haparanda"
49010004942000,1,861274,7466107,2521,"Pajala"
44890003772000,2,364788,6322466,1382,"Falkenberg"
45870003611000,47,450877,6154917,1291,"Simrishamn"
45040003611000,486,368139,6160736,1280,"Malm"
45650003858000,13,446746,6402916,680,"Jnkping"
45550003689000,50,424560,6234968,1293,"Hssleholm"
48720003909000,7,756345,6432723,980,"Gotland"
45680004449000,12,493781,6993499,2380,"stersund"
46430004398000,2,564363,6937128,2260,"nge"
47040004133000,4,605262,6667850,331,"Heby"
48180003826000,39,696533,6353498,980,"Gotland"
48220003873000,79,703894,6400139,980,"Gotland"
46430004050000,29,538453,6589152,1885,"Lindesberg"
45840003833000,9,463851,6376623,682,"Nssj"
45210004604000,66,459079,7152225,2313,"Strmsund"
44300004066000,15,327720,6620378,1765,"rjng"
44300004045000,12,326150,6599389,1765,"rjng"
44970003644000,358,363524,6194156,1282,"Landskrona"
47290004049000,92,623983,6582205,486,"Strngns"
46420004970000,4,607234,7511224,2523,"Gllivare"
46740004333000,2,590276,6869916,2184,"Hudiksvall"
44850003701000,83,355664,6251887,1278,"Bstad"
45860003676000,37,454522,6219826,1290,"Kristianstad"
48300004628000,9,767291,7154982,2482,"Skellefte"
46220004034000,16,516377,6574639,1880,"rebro"
46080003856000,5,489426,6397894,682,"Nssj"
44860003812000,7,364710,6362609,1463,"Mark"
47320004878000,1,689097,7412545,2510,"Jokkmokk"
46040004121000,7,504894,6662826,2085,"Ludvika"
47160004133000,4,617203,6667025,331,"Heby"
45160003940000,6,403958,6488269,1471,"Gtene"
46440004061000,5,540257,6600070,1983,"Kping"
45390003621000,10,403743,6168252,1281,"Lund"
46270004315000,14,542231,6855184,2161,"Ljusdal"
48470004576000,18,780288,7101714,2409,"Robertsfors"
47270004000000,17,618415,6533401,480,"Nykping"
45720003999000,5,464041,6543206,1862,"Degerfors"
47030004793000,2,653881,7329068,2506,"Arjeplog"
46800004135000,6,581531,6671505,2084,"Avesta"
44710003998000,10,363451,6549440,1492,"ml"
47420004661000,3,682469,7193907,2481,"Lycksele"
43980003926000,20,285442,6482819,1427,"Sotens"
45300003830000,3,409848,6377444,1452,"Tranemo"
46550004301000,12,569003,6839219,2161,"Ljusdal"
47160004088000,20,613897,6622058,381,"Enkping"
46540004033000,6,548151,6571404,1984,"Arboga"
46660004050000,1570,561343,6587550,1960,"Kungsr"
45270003658000,21,394430,6206009,1214,"Svalv"
46670003730000,6,539119,6268056,862,"Emmaboda"
46870004003000,5,578805,6539151,483,"Katrineholm"
47080004030000,4,601686,6564668,482,"Flen"
44170003881000,26,301039,6436480,1419,"Tjrn"
45370003687000,12,406478,6234239,1293,"Hssleholm"
46210004147000,1,523731,6687613,2082,"Ster"
48150003855000,77,695621,6382645,980,"Gotland"
48400004649000,2,778790,7175408,2482,"Skellefte"
47340004686000,5,676433,7219533,2418,"Mal"
45010003689000,10,370744,6238777,1292,"ngelholm"
45460004033000,16,440677,6579016,1781,"Kristinehamn"
44620004127000,3,364123,6679013,1737,"Torsby"
45350004312000,115,450618,6858732,2361,"Hrjedalen"
47670004487000,18,694182,7017768,2284,"rnskldsvik"
45210003649000,4,387804,6197452,1214,"Svalv"
47010004379000,8,620542,6914090,2281,"Sundsvall"
48130004065000,7,708806,6592491,120,"Vrmd"
46330004229000,2,541761,6768745,2080,"Falun"
46360003972000,5,525764,6511739,583,"Motala"
46950004106000,7,594319,6641489,1981,"Sala"
47020004043000,7,596664,6578067,484,"Eskilstuna"
44870004045000,3,382863,6595241,1764,"Grums"
46020004619000,4,540497,7161441,2425,"Dorotea"
45660003899000,4,450732,6443775,643,"Habo"
45980004085000,3,496260,6627277,1864,"Ljusnarsberg"
44590003788000,58,336063,6340581,1383,"Varberg"
44840003923000,24,370849,6473586,1444,"Grstorp"
48130004067000,5,708952,6594489,117,"sterker"
45470003601000,421,410290,6147739,1264,"Skurup"
46830004141000,11,584958,6677294,2084,"Avesta"
46120003856000,8,493410,6397614,682,"Nssj"
45780004131000,1,479778,6674659,2085,"Ludvika"
44510003906000,19,336740,6458986,1488,"Trollhttan"
45980004685000,2,541612,7227932,2462,"Vilhelmina"
46990004368000,44,617733,6903217,2281,"Sundsvall"
46050004024000,52,498723,6565845,1880,"rebro"
45930003827000,4,472381,6370003,684,"Svsj"
44270003952000,1,316243,6506678,1430,"Munkedal"
47410004102000,76,639809,6634335,380,"Uppsala"
44990003831000,3,379044,6380649,1465,"Svenljunga"
47030004254000,94,613214,6788886,2182,"Sderhamn"
48210003788000,12,696805,6315373,980,"Gotland"
47190004170000,13,622913,6703800,2180,"Gvle"
45890003736000,5,461821,6279476,765,"lmhult"
48090004583000,11,743074,7111213,2480,"Ume"
48010004074000,36,697508,6602291,117,"sterker"
44070003941000,8,295515,6497147,1435,"Tanum"
47970004556000,6,729138,7084929,2401,"Nordmaling"
47640004064000,1371,659929,6594802,123,"Jrflla"
46430003979000,61,533245,6518241,562,"Finspng"
46770004199000,22,583280,6735684,2181,"Sandviken"
46200004194000,21,526230,6734664,2080,"Falun"
45250003810000,3,403413,6357836,1452,"Tranemo"
44780003777000,2,354192,6328241,1382,"Falkenberg"
47460004041000,33,640326,6573051,181,"Sdertlje"
47040003822000,2,582604,6357291,882,"Oskarshamn"
46740004252000,309,584233,6788888,2183,"Bollns"
46370003739000,14,509867,6279117,763,"Tingsryd"
47150003758000,22,588968,6292675,880,"Kalmar"
45110003862000,94,393259,6410742,1491,"Ulricehamn"
47820004671000,7,722893,7201278,2417,"Norsj"
45070004046000,8,402836,6594798,1780,"Karlstad"
45810004005000,3,473440,6548561,1860,"Lax"
47110004045000,29,605770,6579445,486,"Strngns"
44750004063000,13,372265,6614098,1784,"Arvika"
44740003870000,22,356998,6421377,1489,"Alingss"
46120003932000,31,498945,6473481,586,"Mjlby"
45860003885000,6,469626,6428387,680,"Jnkping"
47940004103000,4,692651,6631740,188,"Norrtlje"
47140003912000,7,599072,6446429,563,"Valdemarsvik"
47240003712000,1,594650,6246167,840,"Mrbylnga"
46640003739000,8,536775,6277242,862,"Emmaboda"
44770003894000,10,361747,6445128,1489,"Alingss"
46170003852000,472,498100,6393272,686,"Eksj"
46260003893000,4,510043,6433566,560,"Boxholm"
46460003739000,10,518836,6278491,763,"Tingsryd"
45050003828000,26,384802,6377226,1465,"Svenljunga"
46640003721000,57,535484,6259285,1080,"Karlskrona"
44800003790000,1,357130,6341076,1382,"Falkenberg"
48760004779000,38,824252,7303675,2580,"Lule"
45410003814000,13,419641,6360694,617,"Gnosj"
46830003960000,184,571684,6496489,581,"Norrkping"
44160003865000,4,298865,6420572,1482,"Kunglv"
46550003987000,2,545776,6525393,562,"Finspng"
45710003713000,1,442229,6257790,1273,"Osby"
46200003790000,3,496601,6331188,780,"Vxj"
45430003607000,53,406731,6154005,1264,"Skurup"
44690004059000,10,365998,6610536,1784,"Arvika"
44800003687000,109,349671,6238270,1284,"Hgans"
45960003845000,6,476675,6387757,682,"Nssj"
45930003742000,3,466238,6285182,764,"Alvesta"
44860004293000,6,400508,6843280,2039,"lvdalen"
48240004054000,1,718966,6580762,120,"Vrmd"
45460004230000,62,455364,6775916,2062,"Mora"
44530003933000,60,340723,6485810,1487,"Vnersborg"
44910004056000,10,387662,6605944,1715,"Kil"
46200003755000,35,494078,6296265,780,"Vxj"
46410003731000,4,513279,6270858,763,"Tingsryd"
45810003820000,2,459920,6363860,665,"Vaggeryd"
44150003950000,1,304148,6505555,1435,"Tanum"
46190004171000,89,523524,6711742,2081,"Borlnge"
45100003638000,212,376052,6187252,1261,"Kvlinge"
46360004055000,1,531855,6594635,1885,"Lindesberg"
46370003755000,2,511017,6295080,761,"Lessebo"
47580004144000,2,659811,6675151,382,"sthammar"
46490004310000,9,563714,6848642,2161,"Ljusdal"
47920004621000,1,729050,7150448,2404,"Vindeln"
45280003667000,19,396072,6214918,1276,"Klippan"
45470004481000,17,475390,7027060,2309,"Krokom"
46250003972000,1,514813,6512509,583,"Motala"
46240004012000,3,516751,6552525,1861,"Hallsberg"
45930003885000,24,476597,6427894,604,"Aneby"
44530003881000,118,336892,6433874,1440,"Ale"
46900003970000,30,579384,6505990,581,"Norrkping"
45600003898000,63,444685,6443201,1498,"Tidaholm"
45840004473000,13,511485,7016394,2380,"stersund"
45230003929000,19,410118,6476784,1495,"Skara"
45560003733000,4,428722,6278800,781,"Ljungby"
44950004004000,4,387780,6553701,1785,"Sffle"
44890003666000,2323,357130,6216675,1283,"Helsingborg"
47400004544000,2,671653,7076706,2284,"rnskldsvik"
45090004073000,13,406834,6621633,1766,"Sunne"
48060003851000,4,686360,6379262,980,"Gotland"
48540004628000,5,791120,7153430,2482,"Skellefte"
48170004037000,1,710757,6564248,120,"Vrmd"
46620004310000,4,576632,6847736,2184,"Hudiksvall"
47020004040000,20,596444,6575070,484,"Eskilstuna"
48110004067000,9,706959,6594624,117,"sterker"
46490004383000,11,569192,6921693,2260,"nge"
46310003912000,3,516405,6452184,586,"Mjlby"
48840004790000,55,833012,7314229,2580,"Lule"
46300004160000,49,533646,6699975,2082,"Ster"
46970004381000,36,616718,6916367,2281,"Sundsvall"
46090004153000,24,512242,6694454,2081,"Borlnge"
46790004188000,146,584454,6724549,2181,"Sandviken"
45370003861000,14,419079,6407893,1491,"Ulricehamn"
47200004045000,23,614730,6578826,486,"Strngns"
45870003878000,25,470112,6421329,680,"Jnkping"
48250003822000,758,703227,6349032,980,"Gotland"
45290003624000,28,393989,6171947,1281,"Lund"
46650003755000,3,538920,6293135,862,"Emmaboda"
45750004041000,5,470124,6584945,1883,"Karlskoga"
46150004016000,99,508087,6557152,1881,"Kumla"
47940004143000,13,695575,6671718,188,"Norrtlje"
46620003872000,5,544373,6410096,884,"Vimmerby"
45080003894000,14,392615,6442906,1466,"Herrljunga"
45920003907000,8,477206,6449927,509,"deshg"
47390004165000,1,642445,6697435,360,"Tierp"
45160003627000,10,381245,6175854,1262,"Lomma"
45690004450000,8,494850,6994429,2380,"stersund"
47190003966000,1,607973,6499998,480,"Nykping"
46250004504000,1,554519,7044546,2283,"Sollefte"
46860003721000,2,557412,6257763,834,"Torss"
46060004217000,29,514026,6758646,2031,"Rttvik"
45480003598000,15,411073,6144677,1264,"Skurup"
45640003720000,3,435757,6265266,765,"lmhult"
48070004856000,16,761664,7385492,2510,"Jokkmokk"
46770003682000,29,545654,6219482,1080,"Karlskrona"
48350004582000,2,768817,7108510,2480,"Ume"
46300003938000,16,517305,6478211,583,"Motala"
46370003781000,2,512889,6321022,760,"Uppvidinge"
45750003697000,12,445066,6241546,1256,"stra Ginge"
47290004009000,7,621063,6542252,461,"Gnesta"
47050004357000,4,622872,6891796,2132,"Nordanstig"
46610003878000,15,543812,6416154,513,"Kinda"
46890004419000,2,611622,6954960,2262,"Timr"
44950003741000,65,368519,6291097,1380,"Halmstad"
46760004469000,35,602478,7005930,2283,"Sollefte"
46930004527000,1,623729,7062867,2284,"rnskldsvik"
47030003960000,19,591601,6495108,581,"Norrkping"
46500004016000,20,542923,6554703,1880,"rebro"
45510003931000,31,438140,6476788,1496,"Skvde"
45660003787000,30,442587,6331982,683,"Vrnamo"
45950004248000,3,505411,6790423,2031,"Rttvik"
46890004393000,34,609671,6928930,2281,"Sundsvall"
47710004648000,1,710247,7178926,2404,"Vindeln"
48520004736000,954,797218,7261992,2581,"Pite"
48580004700000,6,800474,7225451,2482,"Skellefte"
45140003934000,8,401525,6482420,1471,"Gtene"
47420003813000,6,619828,6345699,885,"Borgholm"
46650003953000,17,553250,6490748,581,"Norrkping"
45130003675000,17,381697,6223958,1276,"Klippan"
46830004065000,34,579364,6601355,1980,"Vsters"
45460003606000,7,409650,6152797,1264,"Skurup"
47080003920000,8,593675,6454828,563,"Valdemarsvik"
46420004383000,2,562241,6922182,2260,"nge"
47230004418000,52,645316,6951630,2280,"Hrnsand"
46240003684000,485,492968,6225154,1082,"Karlshamn"
47270004447000,19,651461,6980399,2282,"Kramfors"
45530004018000,4,446533,6563533,1781,"Kristinehamn"
48180004071000,3,714224,6598150,120,"Vrmd"
46030004620000,12,541565,7162373,2425,"Dorotea"
44380004067000,16,335754,6620792,1730,"Eda"
46150003860000,19,496689,6401396,682,"Nssj"
45730003833000,3,452895,6377398,665,"Vaggeryd"
45150004056000,8,411538,6604214,1763,"Forshaga"
47560004190000,16,661201,6721270,360,"Tierp"
45420003671000,2,410312,6217924,1293,"Hssleholm"
47690004541000,2,700214,7071752,2401,"Nordmaling"
47370004109000,6,636340,6641603,380,"Uppsala"
48100004670000,3,750593,7198435,2482,"Skellefte"
47010003855000,4,581996,6390430,883,"Vstervik"
44730003896000,265,357910,6447413,1489,"Alingss"
45940003831000,2,473667,6373924,682,"Nssj"
44510003882000,23,334974,6435017,1440,"Ale"
45840004013000,1,477014,6556340,1814,"Lekeberg"
48000004141000,9,701403,6669315,188,"Norrtlje"
44650003785000,26,341823,6337157,1383,"Varberg"
46960003794000,12,572616,6329903,861,"Mnsters"
48240003869000,5,705601,6396012,980,"Gotland"
46670004276000,14,579062,6813377,2183,"Bollns"
46290004569000,2,563435,7109405,2313,"Strmsund"
45060003710000,5,377241,6259379,1381,"Laholm"
45540004061000,1,450709,6606418,1760,"Storfors"
44460003930000,7,333532,6483320,1487,"Vnersborg"
46520003918000,5,537755,6456709,580,"Linkping"
46050004379000,8,525198,6920781,2260,"nge"
46210004157000,4,524473,6697608,2081,"Borlnge"
46840004259000,11,594695,6795196,2182,"Sderhamn"
45130004118000,26,414167,6666317,1783,"Hagfors"
47600005011000,4,726994,7544537,2584,"Kiruna"
46850004014000,4,577618,6550275,483,"Katrineholm"
44510003836000,81,331599,6389081,1481,"Mlndal"
44780003894000,29,362742,6445056,1489,"Alingss"
46930004007000,22,585071,6542731,483,"Katrineholm"
47450004134000,34,646137,6666041,380,"Uppsala"
44490003859000,40,331292,6412192,1480,"Gteborg"
47800004548000,1,711660,7078036,2401,"Nordmaling"
45330003722000,1,405011,6269445,767,"Markaryd"
45140004038000,13,409207,6586301,1780,"Karlstad"
47840004100000,16,682474,6629417,188,"Norrtlje"
45480003700000,12,418375,6246436,1293,"Hssleholm"
47350004994000,2,700978,7529066,2584,"Kiruna"
46730004488000,8,600935,7025169,2283,"Sollefte"
45960003723000,2,467861,6266015,765,"lmhult"
48180004105000,16,716700,6632126,188,"Norrtlje"
44940004109000,7,394599,6658694,1766,"Sunne"
44920003658000,1531,359545,6208479,1283,"Helsingborg"
46510003914000,9,536468,6452785,580,"Linkping"
47150004573000,4,649033,7107471,2463,"sele"
44600003861000,6,342395,6413397,1441,"Lerum"
45780004040000,4,473035,6583734,1883,"Karlskoga"
48640004766000,6,811373,7291369,2580,"Lule"
46370004681000,14,579933,7221171,2421,"Storuman"
46930003893000,294,576775,6428910,883,"Vstervik"
48370004909000,29,795391,7436884,2523,"Gllivare"
45770003736000,5,449863,6280317,765,"lmhult"
45290003669000,2,397212,6216843,1276,"Klippan"
45960004277000,2,508579,6819357,2031,"Rttvik"
